pr_project,pr_id,First Status,Reputation,Changed file,Evaluation time,Nb Comments,Nb Commits,LC added,LC deleted,classes
rails,10487,Rejected,0.6,0,19.76,0,0,0,0,Reopened
rails,11218,Rejected,0.77,45,374.18,0,192,0,4736,Non-Reopened
rails,20501,Rejected,0,1,0,1,1,130,0,Non-Reopened
rails,21475,Accepted,0.93,1,0.02,0,1,1,1,Non-Reopened
rails,13859,Accepted,0.72,2,2.77,0,1,36,2,Non-Reopened
rails,4896,Accepted,0.5,0,5.19,2,0,4,0,Non-Reopened
rails,11916,Rejected,0.2,0,204.01,0,0,0,0,Non-Reopened
rails,8853,Accepted,0.25,5,0.13,0,1,18,4,Non-Reopened
rails,24554,Rejected,0,2,0.01,2,0,6,1,Reopened
rails,15228,Rejected,0.84,1,0.01,2,1,0,0,Non-Reopened
rails,2450,Accepted,0.79,1,0.15,0,1,1,0,Non-Reopened
rails,21974,Accepted,0.5,2,3.89,0,1,0,1,Non-Reopened
rails,17469,Accepted,0.58,2,1.35,0,2,0,2,Non-Reopened
rails,15812,Accepted,0.33,1,0.02,0,1,6,4,Non-Reopened
rails,25839,Rejected,0,596,0,0,917,11486,2173,Non-Reopened
rails,1222,Accepted,0.86,2,0.21,0,1,0,8,Non-Reopened
rails,11099,Rejected,0.72,3,0.01,2,1,0,30,Non-Reopened
rails,23159,Rejected,0.33,0,0.21,0,0,16,0,Non-Reopened
rails,13474,Accepted,0.5,2,3.08,0,1,1,0,Non-Reopened
rails,1797,Accepted,0.2,3,20.74,0,1,28,12,Non-Reopened
rails,10830,Rejected,0.45,2,0.58,3,0,33,1,Reopened
rails,7861,Accepted,0.84,0,0.02,0,0,21,0,Non-Reopened
rails,11664,Accepted,0.78,1,0.01,0,1,3,9,Non-Reopened
rails,23194,Accepted,0.25,1,0,0,1,58,1,Non-Reopened
rails,9505,Rejected,0.33,0,0.03,2,0,0,0,Reopened
rails,21221,Accepted,0.67,1,0.01,0,1,0,4,Non-Reopened
rails,26076,Rejected,0.74,1,0.4,2,0,10,10,Reopened
rails,21249,Accepted,0.78,1,0,0,1,14,2,Non-Reopened
rails,7718,Accepted,0.81,3,0.02,0,1,0,1,Non-Reopened
rails,1092,Rejected,0.38,2,1.03,0,1,0,2,Non-Reopened
rails,27258,Accepted,0.93,4,0.16,0,1,5,5,Non-Reopened
rails,6382,Accepted,0.6,1,0.03,0,1,62,6,Non-Reopened
rails,13575,Rejected,0.4,0,0.5,0,0,0,0,Reopened
rails,23065,Accepted,0.86,2,0.18,0,1,1,4,Non-Reopened
rails,14280,Accepted,0.5,0,3.7,0,0,24,0,Non-Reopened
rails,16930,Accepted,0.67,0,1.65,0,0,0,0,Non-Reopened
rails,4098,Accepted,0.67,1,0.02,0,2,0,2,Non-Reopened
rails,17020,Accepted,0.67,3,0.52,0,1,3,1,Non-Reopened
rails,27072,Accepted,0.5,1,0.1,0,1,8,8,Non-Reopened
rails,8882,Accepted,0.77,1,0.61,0,1,0,3,Non-Reopened
rails,7592,Rejected,0.66,1,0,0,0,0,19,Reopened
rails,21402,Rejected,0.47,2,0.01,0,0,8,1,Reopened
rails,25334,Accepted,0.81,1,0.35,0,1,2,2,Non-Reopened
rails,16234,Accepted,0.83,3,2.65,0,1,5,5,Non-Reopened
rails,24837,Rejected,0.59,4,0.03,0,0,9,5,Reopened
rails,10426,Accepted,0.5,0,0.1,0,0,5,0,Non-Reopened
rails,24637,Rejected,0.47,6,190.79,0,2,54,29,Non-Reopened
rails,8725,Accepted,0.65,0,0.01,0,0,1,0,Non-Reopened
rails,5892,Rejected,0.4,5,1009.88,0,2,1,12,Non-Reopened
rails,16594,Accepted,0.71,2,0,0,1,4,2,Non-Reopened
rails,2216,Accepted,0.33,0,29.91,0,0,1,0,Non-Reopened
rails,11125,Rejected,0.4,2,0,0,5,2,1,Non-Reopened
rails,5317,Rejected,0.2,1,0.43,1,1,6,0,Non-Reopened
rails,12359,Accepted,0.81,4,0.02,0,2,22,2,Non-Reopened
rails,27849,Rejected,0.36,1,0.13,0,0,2,1,Reopened
rails,26169,Rejected,0.4,1,0.06,0,1,1,1,Non-Reopened
rails,24688,Rejected,0.25,1,3.61,0,1,2,1,Non-Reopened
rails,26551,Accepted,0.5,2,59.16,0,1,13,2,Non-Reopened
rails,26242,Rejected,0.49,1,0,2,1,1,0,Non-Reopened
rails,23936,Accepted,0.74,5,2.65,0,1,1,26,Non-Reopened
rails,5925,Accepted,0.88,0,33.01,0,0,0,0,Non-Reopened
rails,8677,Accepted,0.79,1,0.04,0,1,0,2,Non-Reopened
rails,4007,Accepted,0.71,2,0.01,0,1,0,8,Non-Reopened
rails,22891,Accepted,0.86,1,0.17,0,1,9,3,Non-Reopened
rails,7995,Accepted,0.33,2,0.21,0,1,21,1,Non-Reopened
rails,20383,Accepted,0.82,1,2.84,0,1,0,3,Non-Reopened
rails,26513,Rejected,0,1,0.1,6,1,2,0,Non-Reopened
rails,9011,Accepted,0.81,2,0.37,0,1,0,7,Non-Reopened
rails,22236,Rejected,0,13,518.91,15,3,1,122,Non-Reopened
rails,14982,Accepted,0.36,2,0.93,0,1,1,8,Non-Reopened
rails,58,Rejected,0.4,8,0.66,0,1,115,43,Non-Reopened
rails,9773,Accepted,0.87,1,0,0,1,0,3,Non-Reopened
rails,24911,Accepted,0.65,1,0.8,0,1,4,4,Non-Reopened
rails,27695,Accepted,0.47,0,0.52,0,0,0,0,Non-Reopened
rails,22343,Accepted,0.5,1,12.17,0,1,6,2,Non-Reopened
rails,229,Rejected,0,0,0.12,3,0,0,0,Reopened
rails,20336,Accepted,0.65,13,0,0,1,0,49,Non-Reopened
rails,19618,Rejected,0,3,4.67,0,0,90,0,Reopened
rails,14165,Rejected,0,1,0.95,2,1,20,22,Non-Reopened
rails,7550,Accepted,0.76,1,0,0,1,0,0,Non-Reopened
rails,25513,Rejected,0.43,1,0.02,2,1,1,1,Non-Reopened
rails,19475,Accepted,0.83,2,0,0,1,17,13,Non-Reopened
rails,28942,Rejected,0.5,1,0.53,4,1,113,320,Non-Reopened
rails,25854,Accepted,0.86,1,0.24,0,1,1,1,Non-Reopened
rails,10049,Rejected,0.78,1,0.01,1,0,1,1,Reopened
rails,9111,Rejected,0.5,3,0.13,0,0,11,1,Reopened
rails,15119,Rejected,0.2,0,0.09,1,0,10,0,Non-Reopened
rails,29029,Accepted,0.5,1,1.46,0,1,1,1,Non-Reopened
rails,1640,Accepted,0.76,5,0.01,0,3,31,1,Non-Reopened
rails,20394,Accepted,0.66,1,0.23,0,1,9,2,Non-Reopened
rails,26462,Accepted,0.86,1,0.13,0,1,0,2,Non-Reopened
rails,26718,Accepted,0.6,5,49.05,0,2,40,8,Non-Reopened
rails,6610,Rejected,0.56,1,0.55,0,0,1,1,Reopened
rails,16801,Accepted,0.87,2,0.12,0,1,1,7,Non-Reopened
rails,9683,Accepted,0.87,24,3.14,0,2,0,59,Non-Reopened
rails,14006,Rejected,0.5,3,0.66,4,0,28,6,Reopened
rails,26859,Accepted,0.73,1,0.02,0,1,2,0,Non-Reopened
rails,28955,Rejected,0.49,1,0.37,6,1,0,2,Non-Reopened
rails,14733,Rejected,0.79,2,0.02,1,0,12,16,Reopened
rails,20241,Rejected,0.33,32,0.15,0,0,62,64,Reopened
rails,8581,Accepted,0.5,1,0,0,1,0,7,Non-Reopened
rails,21796,Accepted,0.38,1,7.25,0,1,2,7,Non-Reopened
rails,20326,Accepted,0.33,2,0.03,0,1,2,16,Non-Reopened
rails,12618,Rejected,0.33,2,0,0,1,24,1,Non-Reopened
rails,14006,Rejected,0.5,3,0.66,4,0,28,6,Reopened
rails,26466,Accepted,0.93,3,1.75,0,1,5,3,Non-Reopened
rails,22481,Accepted,0.83,1,0.34,0,1,67,2,Non-Reopened
rails,11676,Rejected,0,0,60.19,0,0,2,0,Non-Reopened
rails,11081,Rejected,0.81,0,304.77,2,0,3,0,Non-Reopened
rails,27653,Rejected,0.5,1,0.97,2,0,1,1,Reopened
rails,15118,Accepted,0.2,0,0.21,0,0,0,0,Non-Reopened
rails,9505,Rejected,0.33,0,0.03,2,0,0,0,Reopened
rails,22554,Accepted,0.93,1,0.11,0,1,2,1,Non-Reopened
rails,18458,Accepted,0.71,5,8.71,0,1,2,22,Non-Reopened
rails,14506,Rejected,0,1,1.7,5,1,14,2,Non-Reopened
rails,226,Rejected,0.14,3,0.01,0,2,2,18,Non-Reopened
rails,27524,Rejected,0,0,0.01,0,0,0,0,Non-Reopened
rails,15932,Rejected,0.25,3,10.96,3,0,17,1,Reopened
rails,18393,Accepted,0.93,0,41.87,0,0,1,0,Non-Reopened
rails,21721,Accepted,0.92,1,1.06,0,1,3,87,Non-Reopened
rails,10255,Accepted,0.81,1,0.03,0,1,3,18,Non-Reopened
rails,7905,Accepted,0.42,2,0.21,0,2,8,15,Non-Reopened
rails,24565,Rejected,0.87,0,0.01,4,0,0,0,Reopened
rails,309,Rejected,0.86,1,0.04,1,1,0,1,Non-Reopened
rails,21774,Accepted,0.72,1,0.01,0,1,12,1,Non-Reopened
rails,25881,Accepted,0.86,1,0.03,0,1,5,1,Non-Reopened
rails,21548,Accepted,0.74,1,0.02,0,1,8,0,Non-Reopened
rails,6722,Rejected,0.5,2,63.16,0,0,22,4,Reopened
rails,20919,Rejected,0.61,1,0.02,1,1,0,2,Non-Reopened
rails,12026,Rejected,0,5,0.16,0,1,6,1,Non-Reopened
rails,25086,Rejected,0,2,3.14,0,2,34,1,Non-Reopened
rails,27475,Rejected,0.2,1,0.01,0,0,2,1,Reopened
rails,19347,Rejected,0.5,5,0.81,0,0,69,7,Reopened
rails,26449,Rejected,0.86,2,0.51,6,0,16,16,Reopened
rails,5763,Rejected,0.55,2,0.01,0,2,4,13,Non-Reopened
rails,4406,Rejected,0,1,1.8,1,1,46,2,Non-Reopened
rails,23525,Accepted,0.86,1,12.56,0,1,1,1,Non-Reopened
rails,20973,Accepted,0.65,1,0.02,0,1,0,1,Non-Reopened
rails,21623,Accepted,0.68,1,0.95,0,1,2,1,Non-Reopened
rails,29278,Accepted,0.86,2,0.1,0,1,11,1,Non-Reopened
rails,20300,Rejected,0.55,0,4.39,0,0,1,0,Non-Reopened
rails,19500,Accepted,0.5,1,0.06,0,1,24,19,Non-Reopened
rails,6563,Rejected,0.25,0,0.01,0,0,0,0,Non-Reopened
rails,16702,Accepted,0.84,3,0.97,0,1,0,0,Non-Reopened
rails,23731,Accepted,0.93,1,0.03,0,1,59,4,Non-Reopened
rails,24722,Rejected,0.74,1,0.08,1,1,2,0,Non-Reopened
rails,10838,Accepted,0.79,1,0.14,0,1,42,5,Non-Reopened
rails,10591,Accepted,0.52,1,2.67,0,1,4,0,Non-Reopened
rails,17201,Accepted,0.89,0,0,0,0,9,0,Non-Reopened
rails,22622,Rejected,0.79,3,1.27,0,0,31,1,Reopened
rails,14263,Accepted,0.79,3,1.52,0,1,14,5,Non-Reopened
rails,4121,Accepted,0.9,6,0.49,0,1,2,46,Non-Reopened
rails,25508,Rejected,0.68,2,0.38,5,5,87,6,Non-Reopened
rails,6273,Accepted,0.2,2,4.15,0,2,0,9,Non-Reopened
rails,21323,Rejected,0,2,0.05,1,1,69,2,Non-Reopened
rails,11564,Accepted,0.64,1,97.8,0,1,0,0,Non-Reopened
rails,5023,Rejected,0.5,2,10.19,0,1,0,15,Non-Reopened
rails,15975,Rejected,0.66,1,0,1,1,0,16,Non-Reopened
rails,8839,Accepted,0.65,0,0.48,0,0,1,0,Non-Reopened
rails,15072,Accepted,0.67,3,1.12,0,2,2,1,Non-Reopened
rails,360,Rejected,0.38,2,0.1,0,0,94,15,Reopened
rails,28914,Rejected,0.49,4,0.68,0,0,33,3,Reopened
rails,8109,Rejected,0,3,31.66,4,2,9,1,Non-Reopened
rails,26438,Rejected,0.71,2,0.04,0,0,7,0,Reopened
rails,27341,Accepted,0.5,5,3.01,0,1,34,5,Non-Reopened
rails,1727,Accepted,0.57,2,0.14,0,2,10,2,Non-Reopened
rails,25464,Accepted,0.86,1,0,0,1,1,1,Non-Reopened
rails,15711,Rejected,0.88,1,0.02,1,1,2,2,Non-Reopened
rails,25526,Rejected,0.88,2,0.46,0,0,9,0,Reopened
rails,5691,Accepted,0.71,0,0.27,0,0,1,0,Non-Reopened
rails,17898,Accepted,0.69,1,0.01,0,1,4,4,Non-Reopened
rails,5487,Accepted,0.81,1,0.03,0,1,1,1,Non-Reopened
rails,23374,Accepted,0.86,1,0.68,0,1,40,0,Non-Reopened
rails,22791,Accepted,0.5,2,0.16,0,1,27,9,Non-Reopened
rails,28729,Accepted,0.81,2,0.17,0,1,17,3,Non-Reopened
rails,16626,Accepted,0.69,1,0.44,0,2,0,3,Non-Reopened
rails,18668,Rejected,0,3,213.23,10,1,3,0,Non-Reopened
rails,15744,Accepted,0.6,1,0.49,0,1,17,1,Non-Reopened
rails,21098,Accepted,0.64,1,0.25,0,1,1,3,Non-Reopened
rails,24240,Rejected,0,1,3.06,3,1,1,0,Non-Reopened
rails,3859,Accepted,0.67,2,0,0,1,0,2,Non-Reopened
rails,7370,Rejected,0.61,1,0.01,0,1,0,0,Non-Reopened
rails,23780,Rejected,0,2,0.04,0,0,26,1,Reopened
rails,3464,Accepted,0.81,1,0.33,0,1,4,8,Non-Reopened
rails,1260,Accepted,0.71,2,1.09,0,3,1,1,Non-Reopened
rails,11178,Accepted,0.47,4,0.01,0,1,1,2,Non-Reopened
rails,14164,Accepted,0.67,1,0.01,0,1,21,1,Non-Reopened
rails,23359,Accepted,0.86,4,1.39,0,1,0,40,Non-Reopened
rails,25913,Accepted,0.57,3,6.1,0,2,33,1,Non-Reopened
rails,13526,Rejected,0.6,1,7.41,0,1,173,2,Non-Reopened
rails,17255,Accepted,0.35,1,1.13,0,1,1,10,Non-Reopened
rails,16367,Rejected,0.47,5,114.89,7,1,228,8,Non-Reopened
rails,3125,Accepted,0.5,0,0.01,0,0,0,0,Non-Reopened
rails,11587,Rejected,0.3,3,63.53,0,1,45,3,Non-Reopened
rails,18256,Accepted,0.33,0,0.05,0,0,33,0,Non-Reopened
rails,7235,Accepted,0.8,0,0.02,0,0,57,0,Non-Reopened
rails,26603,Rejected,0.86,3,1.8,0,0,13,5,Reopened
rails,11137,Accepted,0.5,1,0.03,0,1,3,1,Non-Reopened
rails,27900,Accepted,0.93,3,1.56,0,1,25,1,Non-Reopened
rails,8242,Rejected,0.25,6,255.94,0,0,34,1,Reopened
rails,2232,Rejected,0.13,0,0.02,0,0,0,0,Reopened
rails,4965,Accepted,0.5,1,0.01,0,1,1,2,Non-Reopened
rails,23402,Accepted,0.67,1,0,0,1,5,5,Non-Reopened
rails,28995,Accepted,0.67,3,3.01,0,1,8,8,Non-Reopened
rails,19074,Accepted,0.5,3,0.11,0,1,15,5,Non-Reopened
rails,12036,Rejected,0,0,839.18,0,0,27,0,Non-Reopened
rails,6344,Rejected,0.71,4,0.01,0,0,16,4,Reopened
rails,8730,Accepted,0.79,0,0,0,0,1,0,Non-Reopened
rails,11844,Rejected,0,0,154.85,6,0,0,0,Non-Reopened
rails,18316,Accepted,0.71,3,28.88,0,1,2,1,Non-Reopened
rails,395,Rejected,0.14,1,328.73,5,1,6,2,Non-Reopened
rails,5426,Rejected,0.86,0,0.57,0,0,1,0,Non-Reopened
rails,10025,Accepted,0.67,5,0.32,0,1,0,6,Non-Reopened
rails,13051,Rejected,0.66,1,1.42,9,0,16,10,Reopened
rails,12796,Rejected,0.3,5,66.78,0,0,34,5,Reopened
rails,20116,Accepted,0.75,1,146.26,0,1,0,1,Non-Reopened
rails,18935,Rejected,0.74,1,1.84,1,1,166,10,Non-Reopened
rails,5408,Rejected,0.56,388,0.07,11,16,76,7156,Non-Reopened
rails,7348,Rejected,0,2,95.08,8,1,199,1,Non-Reopened
rails,12433,Rejected,0,0,0.01,3,0,10,0,Non-Reopened
rails,17360,Accepted,0.56,2,13.82,0,1,76,0,Non-Reopened
rails,20902,Accepted,0.76,10,1.26,0,1,73,105,Non-Reopened
rails,7862,Accepted,0.84,0,0.02,0,0,12,0,Non-Reopened
rails,5345,Accepted,0.79,3,21.01,0,2,1,0,Non-Reopened
rails,5260,Accepted,0.76,5,0.02,0,1,159,6,Non-Reopened
rails,13735,Accepted,0.67,1,0,0,1,0,1,Non-Reopened
rails,28059,Accepted,0.93,2,2.12,0,1,2,1,Non-Reopened
rails,27572,Accepted,0.81,2,48.96,0,1,9,10,Non-Reopened
rails,26089,Accepted,0.5,4,10.09,0,1,31,5,Non-Reopened
rails,27855,Accepted,0.5,1,0.32,0,1,2,2,Non-Reopened
rails,14431,Accepted,0.78,2,0.01,0,1,34,0,Non-Reopened
rails,4792,Accepted,0.85,2,0.06,0,1,1,1,Non-Reopened
rails,13782,Rejected,0.36,1,0.01,2,1,26,0,Non-Reopened
rails,8846,Accepted,0.5,3,0.05,0,1,0,4,Non-Reopened
rails,12666,Rejected,0.25,6,55.01,12,1,18,6,Non-Reopened
rails,7533,Rejected,0.79,0,0.73,6,0,21,0,Non-Reopened
rails,3561,Accepted,0.63,2,0.36,0,2,7,1,Non-Reopened
rails,23464,Accepted,0.86,1,0.08,0,1,1,14,Non-Reopened
rails,26568,Accepted,0.5,4,19.56,0,1,18,1,Non-Reopened
rails,22289,Rejected,0.61,1,0.52,4,1,263,5,Non-Reopened
rails,5087,Accepted,0.55,1,3.62,0,1,17,3,Non-Reopened
rails,13035,Rejected,0.78,1,0.02,2,0,0,9,Reopened
rails,7756,Accepted,0.77,1,0,0,1,1,0,Non-Reopened
rails,26301,Accepted,0.59,1,0.21,0,1,2,4,Non-Reopened
rails,22860,Accepted,0.5,1,1.48,0,1,67,2,Non-Reopened
rails,20384,Rejected,0.77,4,48.95,11,0,82,17,Reopened
rails,9840,Rejected,0.25,0,2.14,3,0,3,0,Non-Reopened
rails,2000,Rejected,0.5,343,0,0,437,7,2649,Non-Reopened
rails,22152,Accepted,0.93,1,0.57,0,1,1,1,Non-Reopened
rails,12889,Accepted,0.6,4,0.05,0,1,65,9,Non-Reopened
rails,9230,Rejected,0.29,0,0.19,5,0,6,0,Non-Reopened
rails,21811,Accepted,0.74,1,0,0,1,6,11,Non-Reopened
rails,20028,Rejected,0.86,2,1.09,0,1,1,19,Non-Reopened
rails,8146,Rejected,0.33,2,0.84,0,0,5,1,Reopened
rails,28132,Accepted,0.75,10,93.83,0,1,295,108,Non-Reopened
rails,23204,Rejected,0.63,3,2.67,1,1,2,11,Non-Reopened
rails,19585,Accepted,0.84,3,0.02,0,1,23,12,Non-Reopened
rails,14996,Rejected,0.82,4,1.15,7,1,13,18,Non-Reopened
rails,17000,Accepted,0.84,2,0.36,0,1,0,3,Non-Reopened
rails,2837,Rejected,0,0,2.15,10,0,46,0,Non-Reopened
rails,18416,Rejected,0.75,0,0.48,0,0,0,0,Reopened
rails,15270,Rejected,0.6,1,0.07,2,1,3,0,Non-Reopened
rails,12610,Rejected,0,5,1287.87,5,1,34,3,Non-Reopened
rails,20486,Accepted,0.79,1,0.03,0,1,0,1,Non-Reopened
rails,10828,Accepted,0.5,2,22.95,0,1,13737,2,Non-Reopened
rails,20356,Accepted,0.72,2,27.62,0,1,10,2,Non-Reopened
rails,20741,Accepted,0.64,1,0,0,1,8,1,Non-Reopened
rails,5188,Accepted,0.33,1,37.49,0,1,38,1,Non-Reopened
rails,14745,Accepted,0.25,3,1.08,0,1,29,1,Non-Reopened
rails,16752,Accepted,0.5,1,0.16,0,1,36,1,Non-Reopened
rails,22518,Accepted,0.67,0,102.8,0,0,78,0,Non-Reopened
rails,19603,Accepted,0.6,1,0.01,0,1,12,9,Non-Reopened
rails,19438,Accepted,0.74,1,0.12,0,1,0,1,Non-Reopened
rails,9484,Accepted,0.87,6,0.15,0,2,1,9,Non-Reopened
rails,7159,Accepted,0.56,3,0,0,2,0,1,Non-Reopened
rails,14376,Accepted,0.76,1,0,0,1,81,0,Non-Reopened
rails,25163,Rejected,0,2,0.42,6,1,14,0,Non-Reopened
rails,24728,Rejected,0,4,233.4,0,0,42,3,Reopened
rails,23787,Rejected,0.33,0,0,0,0,68,0,Non-Reopened
rails,16325,Rejected,0.87,3,21.81,6,1,0,3,Non-Reopened
rails,4828,Accepted,0.19,0,0,0,0,3,0,Non-Reopened
rails,28064,Rejected,0,1,149.21,7,1,6,1,Non-Reopened
rails,8441,Accepted,0.5,3,3.64,0,1,4,4,Non-Reopened
rails,2649,Rejected,0,3,0.02,6,0,15,0,Reopened
rails,7401,Accepted,0.84,0,0.04,0,0,0,0,Non-Reopened
rails,5858,Accepted,0.29,3,0.01,0,1,1,3,Non-Reopened
rails,6345,Rejected,0.6,1,0.05,1,1,0,1,Non-Reopened
rails,14059,Accepted,0.67,1,0,0,1,1,0,Non-Reopened
rails,8035,Rejected,0.25,0,0.02,1,0,0,0,Non-Reopened
rails,24016,Rejected,0,0,3.12,0,0,0,0,Non-Reopened
rails,1676,Accepted,0.81,0,0.18,0,0,2,0,Non-Reopened
rails,11235,Accepted,0.84,0,0.47,0,0,4,0,Non-Reopened
rails,1849,Accepted,0.67,2,0.02,0,1,1,1,Non-Reopened
rails,21205,Accepted,0.74,1,0.08,0,1,27,13,Non-Reopened
rails,12795,Accepted,0.86,2,0.51,0,1,1,0,Non-Reopened
rails,28550,Accepted,0.5,1,0,0,1,2,2,Non-Reopened
rails,3626,Accepted,0.79,2,0.24,0,1,1,0,Non-Reopened
rails,25276,Rejected,0.86,1,208.74,2,1,11,11,Non-Reopened
rails,17124,Accepted,0.5,1,0.04,0,1,2,1,Non-Reopened
rails,21791,Accepted,0.5,1,121.86,0,1,2,8,Non-Reopened
rails,12588,Rejected,0.72,4,1.92,0,0,54,4,Reopened
rails,24648,Rejected,0.78,2,72.65,0,1,7,1,Non-Reopened
rails,19121,Accepted,0.78,1,0.02,0,1,1,6,Non-Reopened
rails,24522,Accepted,0.78,3,1.65,0,1,10,4,Non-Reopened
rails,8074,Accepted,0.81,3,0.33,0,1,0,6,Non-Reopened
rails,13275,Rejected,0.35,1,0,1,1,30,3,Non-Reopened
rails,2200,Rejected,0,3,150.04,11,0,54,1,Reopened
rails,16109,Accepted,0.5,4,0.94,0,1,12,3,Non-Reopened
rails,16537,Accepted,0.81,5,0.61,0,1,19,11,Non-Reopened
rails,15723,Rejected,0.79,2,0,1,0,3,3,Reopened
rails,28445,Accepted,0.5,1,0.79,0,1,11,0,Non-Reopened
rails,15735,Accepted,0.6,1,0.01,0,1,2,1,Non-Reopened
rails,23342,Accepted,0.93,1,0.52,0,1,55,1,Non-Reopened
rails,22993,Rejected,0.79,1,0.02,2,0,1,1,Reopened
rails,19163,Accepted,0.82,2,0.06,0,1,148,2,Non-Reopened
rails,27108,Accepted,0.81,2,5.15,0,1,17,25,Non-Reopened
rails,17613,Accepted,0.5,1,0.01,0,1,1,3,Non-Reopened
rails,8713,Accepted,0.77,2,0.27,0,1,4,12,Non-Reopened
rails,20497,Rejected,0.5,1,0,1,0,1,2,Reopened
rails,21818,Rejected,0.5,1,0.1,2,1,7,0,Non-Reopened
rails,25051,Rejected,0.52,1,14.32,3,0,1,1,Reopened
rails,23734,Accepted,0.68,2,6.14,0,1,4,0,Non-Reopened
rails,27493,Accepted,0.86,1,0.42,0,1,1,1,Non-Reopened
rails,11527,Rejected,0.33,3,1,0,1,0,5,Non-Reopened
rails,17459,Accepted,0.84,9,0.04,0,1,28,18,Non-Reopened
rails,6493,Accepted,0.8,1,0.01,0,1,0,7,Non-Reopened
rails,26062,Accepted,0.84,4,0.05,0,1,17,1,Non-Reopened
rails,25545,Accepted,0.71,1,0,0,1,5,4,Non-Reopened
rails,11655,Rejected,0.33,2,0.07,0,1,69,2,Non-Reopened
rails,20111,Rejected,0.58,0,0.02,0,0,0,0,Reopened
rails,2597,Accepted,0.67,0,0.79,0,0,10,0,Non-Reopened
rails,13273,Accepted,0.81,1,0,0,1,2,1,Non-Reopened
rails,12435,Accepted,0.76,2,0,0,1,6,1,Non-Reopened
rails,12734,Rejected,0.4,3,463.26,3,1,0,11,Non-Reopened
rails,3942,Rejected,0.33,0,0.26,1,0,0,0,Non-Reopened
rails,17250,Rejected,0.68,1,0.99,23,1,2,0,Non-Reopened
rails,6406,Rejected,0.33,2,0.21,3,3,0,24,Non-Reopened
rails,21436,Accepted,0.72,1,0.35,0,1,1,0,Non-Reopened
rails,24952,Rejected,0,1,0.05,4,1,36,25,Non-Reopened
rails,11281,Accepted,0.72,4,0,0,1,0,5,Non-Reopened
rails,15791,Accepted,0.5,2,94.13,0,1,3,18,Non-Reopened
rails,21864,Rejected,0.71,2,0.23,0,0,3,2,Reopened
rails,24565,Rejected,0.87,0,0.01,4,0,0,0,Reopened
rails,10871,Accepted,0.86,3,0,0,1,1,5,Non-Reopened
rails,8771,Accepted,0.85,1,0.03,0,1,3,31,Non-Reopened
rails,8199,Accepted,0.87,3,0.11,0,1,7,1,Non-Reopened
rails,20835,Rejected,0.5,4,102.26,8,0,40,2,Reopened
rails,11193,Rejected,0.33,3,207.67,3,1,14,1,Non-Reopened
rails,11,Rejected,0.41,0,0.11,0,0,41,0,Non-Reopened
rails,12201,Rejected,0.78,2,0,0,0,16,3,Reopened
rails,13279,Rejected,0.14,3,0.01,2,0,11,14,Reopened
rails,9400,Accepted,0.87,14,0.03,0,1,7,223,Non-Reopened
rails,27078,Accepted,0.78,1,0.02,0,1,2,1,Non-Reopened
rails,16858,Accepted,0.93,0,0.01,0,0,2,0,Non-Reopened
rails,20358,Rejected,0.83,1,0.03,0,0,0,2,Reopened
rails,25396,Accepted,0.86,1,64.27,0,1,1,1,Non-Reopened
rails,12929,Accepted,0.77,1,0.19,0,1,1,1,Non-Reopened
rails,5316,Accepted,0.5,2,0.35,0,1,6,1,Non-Reopened
rails,20640,Rejected,0,2,0.81,0,0,15,0,Reopened
rails,16944,Accepted,0.79,14,0.01,0,1,21,22,Non-Reopened
rails,26078,Rejected,0.33,5,224.36,0,0,77,22,Reopened
rails,14519,Rejected,0.33,0,401.76,0,0,4,0,Non-Reopened
rails,11327,Rejected,0.62,0,0.14,3,0,0,0,Reopened
rails,12511,Accepted,0.72,2,1.22,0,1,0,3,Non-Reopened
rails,20005,Accepted,0.86,11,256.81,0,3,7,44,Non-Reopened
rails,23875,Rejected,0.25,0,0.41,2,0,16,0,Non-Reopened
rails,6583,Accepted,0.79,1,0.07,0,1,2,1,Non-Reopened
rails,19523,Accepted,0.6,2,5.08,0,1,0,2,Non-Reopened
rails,25430,Accepted,0.5,3,2.27,0,1,27,1,Non-Reopened
rails,6270,Rejected,0.29,0,0,0,0,27,0,Non-Reopened
rails,16127,Accepted,0.6,3,3.7,0,1,2,1,Non-Reopened
rails,7855,Rejected,0.43,0,0.01,0,0,13,0,Non-Reopened
rails,27879,Rejected,0,3,4.76,0,0,20,11,Reopened
rails,13467,Accepted,0.82,1,0.01,0,1,41,1,Non-Reopened
rails,21569,Rejected,0.72,9,2.66,3,1,48,9,Non-Reopened
rails,11821,Accepted,0.67,4,172.34,0,1,0,1,Non-Reopened
rails,4804,Accepted,0.85,2,0.99,0,1,15,1,Non-Reopened
rails,26584,Accepted,0.8,4,8.2,0,1,18,11,Non-Reopened
rails,11211,Accepted,0.79,1,0.22,0,1,0,10,Non-Reopened
rails,17610,Rejected,0.56,3,9.29,0,0,15,4,Reopened
rails,20587,Accepted,0.65,1,0.03,0,1,1,11,Non-Reopened
rails,28914,Rejected,0.49,4,0.68,0,0,33,3,Reopened
rails,130,Rejected,0.28,1,0.2,0,1,25,0,Non-Reopened
rails,4403,Rejected,0.4,0,0,1,0,22,0,Non-Reopened
rails,26374,Accepted,0.86,21,0.15,0,1,108,107,Non-Reopened
rails,13706,Accepted,0.86,1,0.16,0,1,1,3,Non-Reopened
