fk_rails,pr_id,First_Status,FirstStatus,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes,Label
1,11251,1,Accepted,0.81,0,0.03,0,0,0,0,0,Non-Reopened
1,383,1,Accepted,0.5,0,0.05,0,0,4,0,0,Non-Reopened
1,25026,0,Rejected,0.59,1,0.3,2,1,2,2,0,Non-Reopened
1,10516,0,Rejected,0.6,2,0.21,3,1,4,0,0,Non-Reopened
1,22391,0,Rejected,0.5,0,58.38,0,0,43,0,0,Non-Reopened
1,2634,1,Accepted,0.79,1,0.05,0,1,2,1,0,Non-Reopened
1,1941,1,Accepted,0.87,2,0.92,0,1,17,14,0,Non-Reopened
1,19904,1,Accepted,0.64,2,0.59,0,2,1,1,0,Non-Reopened
1,8687,0,Rejected,0.5,2,89.28,0,1,4,1,0,Non-Reopened
1,21881,1,Accepted,0.5,1,0,0,1,4,1,0,Non-Reopened
1,22345,1,Accepted,0.5,3,10.85,0,1,0,4,0,Non-Reopened
1,12955,1,Accepted,0.5,0,120.65,0,0,0,0,0,Non-Reopened
1,10172,1,Accepted,0.87,4,0.23,0,1,4,1,0,Non-Reopened
1,10969,1,Accepted,0.6,2,0.02,0,1,6,3,0,Non-Reopened
1,28895,1,Accepted,0.33,2,31.36,0,1,20,0,0,Non-Reopened
1,13305,1,Accepted,0.33,1,0.02,0,1,6,1,0,Non-Reopened
1,3578,1,Accepted,0.79,1,286.63,0,1,13,7,0,Non-Reopened
1,4614,1,Accepted,0.86,1,0,0,1,0,1,0,Non-Reopened
1,12936,0,Rejected,0.38,1,0.14,2,1,27,0,0,Non-Reopened
1,2149,0,Rejected,0.78,0,0.24,1,0,6,0,0,Non-Reopened
1,22463,1,Accepted,0.5,1,12.87,0,1,140,7,0,Non-Reopened
1,27094,1,Accepted,0.93,1,0.04,0,1,4,4,0,Non-Reopened
1,15148,0,Rejected,0.67,0,94.25,0,0,0,0,0,Non-Reopened
1,24998,1,Accepted,0.5,2,0.01,0,1,2,2,0,Non-Reopened
1,18620,1,Accepted,0.66,1,0,0,1,0,1,0,Non-Reopened
1,15487,1,Accepted,0.84,3,0,0,1,29,32,0,Non-Reopened
1,9425,1,Accepted,0.5,1,0,0,1,107,1,0,Non-Reopened
1,27540,1,Accepted,0.86,1,0.07,0,1,1,3,0,Non-Reopened
1,8933,1,Accepted,0.67,1,1.47,0,1,0,1,0,Non-Reopened
1,18734,1,Accepted,0.73,0,0.01,0,0,3,0,0,Non-Reopened
1,27122,1,Accepted,0.86,2,84.33,0,2,38,14,0,Non-Reopened
1,27220,1,Accepted,0.5,1,0.02,0,1,1,1,0,Non-Reopened
1,21523,1,Accepted,0.83,1,0.49,0,1,10,1,0,Non-Reopened
1,2101,1,Accepted,0.71,1,0.22,0,1,5,1,0,Non-Reopened
1,23914,0,Rejected,0.25,0,0.13,2,0,0,0,0,Non-Reopened
1,9287,0,Rejected,0.57,1,0.02,3,1,1,1,0,Non-Reopened
1,2924,0,Rejected,0,2,373.54,16,2,66,0,0,Non-Reopened
1,154,0,Rejected,0.71,0,3.51,0,0,6,0,0,Non-Reopened
1,7044,1,Accepted,0.71,0,0.01,0,0,1,0,0,Non-Reopened
1,16307,0,Rejected,0,3,1008.35,2,1,9,4,0,Non-Reopened
1,21346,0,Rejected,0.6,1,0.47,2,1,1,3,0,Non-Reopened
1,3337,1,Accepted,0.77,2,14.26,0,1,7,9,0,Non-Reopened
1,12051,1,Accepted,0.5,2,1.2,0,1,0,0,0,Non-Reopened
1,4929,0,Rejected,0.67,62,0,0,44,1,307,0,Non-Reopened
1,4826,1,Accepted,0.81,2,0.01,0,1,0,8,0,Non-Reopened
1,13233,0,Rejected,0.78,1,4.08,0,1,23,1,0,Non-Reopened
1,13498,1,Accepted,0.33,0,0.01,0,0,2,0,0,Non-Reopened
1,5753,1,Accepted,0.88,2,0,0,2,7,1,0,Non-Reopened
1,25126,1,Accepted,0.64,1,0.04,0,1,0,2,0,Non-Reopened
1,14159,0,Rejected,0,0,0.01,2,0,23,0,0,Non-Reopened
1,7563,0,Rejected,0.33,1,0.01,1,1,6,2,0,Non-Reopened
1,14329,1,Accepted,0.4,12,5.92,0,10,3,33,0,Non-Reopened
1,10341,0,Rejected,0.5,1,0.05,1,1,19,1,0,Non-Reopened
1,8467,0,Rejected,0,1,0.47,0,1,0,0,0,Non-Reopened
1,20310,1,Accepted,0.17,1,0,0,1,2,1,0,Non-Reopened
1,26455,1,Accepted,0.86,2,53.71,0,1,4,13,0,Non-Reopened
1,11168,0,Rejected,0.61,2,41.03,0,13,2,12,0,Non-Reopened
1,25022,1,Accepted,0.29,0,0.52,0,0,0,0,0,Non-Reopened
1,22751,0,Rejected,0,1,0.07,1,1,1,1,0,Non-Reopened
1,23532,1,Accepted,0.81,4,0.92,0,6,1,48,0,Non-Reopened
1,11658,0,Rejected,0.6,0,721.21,0,0,45,0,0,Non-Reopened
1,8891,0,Rejected,0.25,17,14.56,0,9,0,198,0,Non-Reopened
1,1410,1,Accepted,0.33,1,0.02,0,2,0,5,0,Non-Reopened
1,13794,0,Rejected,0,1,127.28,12,3,49,2,0,Non-Reopened
1,17504,1,Accepted,0.61,1,0,0,1,4,1,0,Non-Reopened
1,17090,0,Rejected,0.4,2,0.04,1,1,31,9,0,Non-Reopened
1,22769,1,Accepted,0.86,1,0.02,0,1,4,2,0,Non-Reopened
1,23500,1,Accepted,0.91,2,0,0,1,2,2,0,Non-Reopened
1,283,0,Rejected,0.86,1,0,0,5,0,1,0,Non-Reopened
1,19177,1,Accepted,0.69,2,0.14,0,2,5,6,0,Non-Reopened
1,5210,0,Rejected,0,7,174.95,0,2,19,2,0,Non-Reopened
1,3096,1,Accepted,0.6,2,0.54,0,2,0,10,0,Non-Reopened
1,27773,1,Accepted,0.66,5,7.53,0,1,34,17,0,Non-Reopened
1,8530,1,Accepted,0.67,4,70.6,0,6,0,45,0,Non-Reopened
1,8300,0,Rejected,0.5,5,6.94,3,1,19,56,0,Non-Reopened
1,29235,0,Rejected,0,1,0,0,1,1,0,0,Non-Reopened
1,21094,1,Accepted,0.6,1,22.91,0,1,1,0,0,Non-Reopened
1,9804,1,Accepted,0.5,3,0.02,0,1,2,1,0,Non-Reopened
1,3254,1,Accepted,0.86,1,0.15,0,1,17,0,0,Non-Reopened
1,6091,1,Accepted,0.33,2,0.01,0,1,0,0,0,Non-Reopened
1,1240,0,Rejected,0.25,0,0.27,3,0,13,0,0,Non-Reopened
1,26346,1,Accepted,0.33,0,0.05,0,0,0,0,0,Non-Reopened
1,15143,1,Accepted,0.77,3,0,0,1,0,11,0,Non-Reopened
1,374,0,Rejected,0.78,0,0.01,1,0,1,0,0,Non-Reopened
1,5835,1,Accepted,0.76,0,2.83,0,0,4,0,0,Non-Reopened
1,5371,1,Accepted,0.6,1,0.01,0,1,3,1,0,Non-Reopened
1,29494,1,Accepted,0.86,3,1.44,0,1,5,3,0,Non-Reopened
1,9324,1,Accepted,0.52,1,0.11,0,1,31,0,0,Non-Reopened
1,2108,1,Accepted,0.71,1,0.02,0,1,0,0,0,Non-Reopened
1,3615,0,Rejected,0.27,0,0.05,0,0,0,0,0,Non-Reopened
1,13594,0,Rejected,0.4,3,25.69,7,2,43,0,0,Non-Reopened
1,17674,1,Accepted,0.67,3,7.09,0,1,27,4,0,Non-Reopened
1,11823,1,Accepted,0.4,0,2.69,0,0,16,0,0,Non-Reopened
1,11174,1,Accepted,0.78,1,10.12,0,1,11,2,0,Non-Reopened
1,23015,1,Accepted,0.68,2,0.15,0,1,1,6,0,Non-Reopened
1,16114,1,Accepted,0.75,7,58.05,0,1,0,26,0,Non-Reopened
1,24398,1,Accepted,0.74,2,0.41,0,1,0,7,0,Non-Reopened
1,13838,1,Accepted,0.78,1,2.74,0,1,6,1,0,Non-Reopened
1,3066,0,Rejected,0,3,58.62,2,1,1,4,0,Non-Reopened
1,18208,0,Rejected,0.75,10,0.21,5,1,24,21,0,Non-Reopened
1,2599,0,Rejected,0,2,305.14,0,3,0,1,0,Non-Reopened
1,13157,0,Rejected,0.43,6,0.43,5,1,1761,16,0,Non-Reopened
1,15584,0,Rejected,0,0,0.92,0,0,1,0,0,Non-Reopened
1,16253,1,Accepted,0.88,1,0.03,0,1,1,1,0,Non-Reopened
1,232,0,Rejected,0,6,0.03,1,2,0,25,0,Non-Reopened
1,16948,1,Accepted,0.79,2,0,0,1,4,20,0,Non-Reopened
1,29289,1,Accepted,0.5,1,12.92,0,1,3,0,0,Non-Reopened
1,2876,1,Accepted,0.67,3,4.35,0,1,0,1,0,Non-Reopened
1,7108,1,Accepted,0.86,1,0,0,1,27,1,0,Non-Reopened
1,16508,1,Accepted,0.5,3,0.04,0,1,16,4,0,Non-Reopened
1,22316,1,Accepted,0.74,1,0.01,0,1,29,0,0,Non-Reopened
1,13289,0,Rejected,0.35,1,0.01,4,1,5,2,0,Non-Reopened
1,2120,1,Accepted,0.67,0,2.15,0,1,0,0,0,Non-Reopened
1,21946,1,Accepted,0.6,2,2.42,0,1,0,1,0,Non-Reopened
1,4726,1,Accepted,0.85,8,0.05,0,1,0,5,0,Non-Reopened
1,8177,0,Rejected,0.78,4,38,7,4,38,96,0,Non-Reopened
1,7698,0,Rejected,0,7,665.36,0,3,11,14,0,Non-Reopened
1,22147,1,Accepted,0.67,0,0,0,0,4,0,0,Non-Reopened
1,25174,0,Rejected,0.86,4,280.35,0,1,75,24,0,Non-Reopened
1,21035,1,Accepted,0.64,1,0.01,0,1,1,1,0,Non-Reopened
1,414,1,Accepted,0.76,0,0.12,0,0,2,0,0,Non-Reopened
1,25657,1,Accepted,0.77,1,0,0,1,1,1,0,Non-Reopened
1,10713,1,Accepted,0.87,4,1.9,0,1,0,2,0,Non-Reopened
1,1616,0,Rejected,0.38,2,323.22,5,1,0,2,0,Non-Reopened
1,23372,1,Accepted,0.86,2,0.72,0,1,30,11,0,Non-Reopened
1,25756,0,Rejected,0.7,3,350.96,3,1,19,0,0,Non-Reopened
1,20023,1,Accepted,0.5,0,1.1,0,0,17,0,0,Non-Reopened
1,14318,1,Accepted,0.81,1,0.05,0,1,18,0,0,Non-Reopened
1,21539,1,Accepted,0.83,4,24.3,0,1,1,7,0,Non-Reopened
1,13004,0,Rejected,0.6,2,0.03,2,1,12,3,0,Non-Reopened
1,13862,0,Rejected,0.74,0,13.1,0,0,6,0,0,Non-Reopened
1,26856,0,Rejected,0,2,0.03,0,1,26,24,0,Non-Reopened
1,19342,1,Accepted,0.74,1,0.01,0,1,1,1,0,Non-Reopened
1,5451,1,Accepted,0.77,1,0.01,0,1,44,1,0,Non-Reopened
1,11921,1,Accepted,0.48,2,86.77,0,2,0,12,0,Non-Reopened
1,17323,1,Accepted,0.75,2,0.03,0,1,49,4,0,Non-Reopened
1,14801,1,Accepted,0.6,2,3.88,0,1,66,1,0,Non-Reopened
1,15713,0,Rejected,0.88,1,0.01,1,1,12,1,0,Non-Reopened
1,2076,0,Rejected,0.63,2,420.56,12,5,107,1,0,Non-Reopened
1,6686,0,Rejected,0,1,10.62,4,1,7,1,0,Non-Reopened
1,10212,1,Accepted,0.5,1,1.24,0,1,88,0,0,Non-Reopened
1,12425,1,Accepted,0.87,4,40.13,0,2,21,6,0,Non-Reopened
1,10737,0,Rejected,0.6,0,113.22,3,0,0,0,0,Non-Reopened
1,26686,1,Accepted,0.81,1,2,0,1,13,0,0,Non-Reopened
1,24328,1,Accepted,0.49,1,1.12,0,1,2,2,0,Non-Reopened
1,27979,0,Rejected,0.86,7,0.37,0,1,32,21,0,Non-Reopened
1,28158,1,Accepted,0.64,4,0.05,0,1,16,2,0,Non-Reopened
1,14961,1,Accepted,0.82,1,1.02,0,1,47,89,0,Non-Reopened
1,5961,1,Accepted,0.66,1,0.01,0,1,9,20,0,Non-Reopened
1,9330,1,Accepted,0.6,3,0.23,0,1,21,1,0,Non-Reopened
1,19016,0,Rejected,0.33,1,0.01,2,1,55,1,0,Non-Reopened
1,18626,1,Accepted,0.75,1,0.02,0,1,3,2,0,Non-Reopened
1,11546,1,Accepted,0.33,3,0.49,0,1,0,5,0,Non-Reopened
1,22251,0,Rejected,0.17,6,536.54,18,1,1,1,0,Non-Reopened
1,17747,1,Accepted,0.79,3,0.13,0,1,57,0,0,Non-Reopened
1,13149,1,Accepted,0.76,3,0.04,0,1,7,1,0,Non-Reopened
1,7050,1,Accepted,0.71,0,89.37,0,0,0,0,0,Non-Reopened
1,15758,1,Accepted,0.6,2,0,0,1,57,4,0,Non-Reopened
1,10549,0,Rejected,0.86,1,0.19,6,1,7,3,0,Non-Reopened
1,1165,1,Accepted,0.86,8,0.99,0,1,41,8,0,Non-Reopened
1,6463,1,Accepted,0.64,4,0.01,0,1,0,12,0,Non-Reopened
1,19620,0,Rejected,0.6,1,0.48,2,1,5,2,0,Non-Reopened
1,26454,1,Accepted,0.86,1,0.02,0,1,0,1,0,Non-Reopened
1,26846,1,Accepted,0.5,0,0,0,0,0,0,0,Non-Reopened
1,1481,1,Accepted,0.86,2,23.03,0,1,40,1,0,Non-Reopened
1,17266,1,Accepted,0.72,1,0.11,0,1,0,1,0,Non-Reopened
1,19842,1,Accepted,0.74,1,0.05,0,1,0,1,0,Non-Reopened
1,9641,0,Rejected,0.08,1,0.35,1,1,20,1,0,Non-Reopened
1,15070,1,Accepted,0.75,2,2.21,0,1,14,1,0,Non-Reopened
1,16316,1,Accepted,0.87,6,8.88,0,2,1,14,0,Non-Reopened
1,26986,1,Accepted,0.49,1,0.03,0,1,2,2,0,Non-Reopened
1,14524,1,Accepted,0.83,4,0.5,2,1,9,8,0,Non-Reopened
1,3954,1,Accepted,0.77,6,0,0,1,1,8,0,Non-Reopened
1,22831,1,Accepted,0.63,2,0.05,0,2,25,3,0,Non-Reopened
1,3745,0,Rejected,0,1,0.04,1,1,37,0,0,Non-Reopened
1,22379,1,Accepted,0.74,1,0.3,0,1,22,0,0,Non-Reopened
1,12915,0,Rejected,0.79,4,59.1,10,1,1,6,0,Non-Reopened
1,1738,1,Accepted,0.55,0,0.09,0,0,0,0,0,Non-Reopened
1,8589,0,Rejected,0.25,0,0.1,7,0,0,0,0,Non-Reopened
1,14282,0,Rejected,0,3,40.4,0,1,24,3,0,Non-Reopened
1,7546,0,Rejected,0.33,1,0.03,0,1,0,18,0,Non-Reopened
1,20292,0,Rejected,0.25,0,1.2,3,0,0,0,0,Non-Reopened
1,12160,0,Rejected,0.28,4,5.79,5,1,2,17,0,Non-Reopened
1,21284,1,Accepted,0.5,2,0.03,0,1,7,1,0,Non-Reopened
1,3826,0,Rejected,0,5,173.06,12,1,0,2,0,Non-Reopened
1,13980,1,Accepted,0.67,1,0.01,0,1,19,2,0,Non-Reopened
1,3439,1,Accepted,0.5,1,0.03,0,1,0,1,0,Non-Reopened
1,15419,0,Rejected,0.25,2,7.44,0,1,1,0,0,Non-Reopened
1,1439,1,Accepted,0.76,2,0.06,0,1,2,20,0,Non-Reopened
1,25384,0,Rejected,0.33,2,39.25,0,1,32,1,0,Non-Reopened
1,4466,1,Accepted,0.88,2,0.04,0,2,1,10,0,Non-Reopened
1,27193,1,Accepted,0.5,2,0.19,0,1,28,2,0,Non-Reopened
1,11979,0,Rejected,0,0,15.18,0,0,2,0,0,Non-Reopened
1,17574,1,Accepted,0.86,8,148.46,0,1,1,19,0,Non-Reopened
1,2007,1,Accepted,0.79,2,1.36,0,2,7,8,0,Non-Reopened
1,9833,1,Accepted,0.5,1,0,0,1,6,2,0,Non-Reopened
1,8325,1,Accepted,0.86,1,0,0,1,15,1,0,Non-Reopened
1,19501,1,Accepted,0.5,4,218.89,0,1,1,22,0,Non-Reopened
1,23913,0,Rejected,0.25,0,0,0,0,30,0,0,Non-Reopened
1,20108,1,Accepted,0.79,2,35.82,0,1,1,2,0,Non-Reopened
1,6481,1,Accepted,0.68,1,0,0,1,3,9,0,Non-Reopened
1,1926,1,Accepted,0.5,2,5.44,0,1,0,5,0,Non-Reopened
1,11971,1,Accepted,0.5,2,0.82,0,1,19,1,0,Non-Reopened
1,9904,1,Accepted,0.84,0,0.01,0,0,47,0,0,Non-Reopened
1,19325,0,Rejected,0.81,2,0.86,1,1,94,23,0,Non-Reopened
1,10103,1,Accepted,0.87,2,4.45,0,1,24,118,0,Non-Reopened
1,25534,1,Accepted,0.86,1,0.05,0,1,0,1,0,Non-Reopened
1,24284,1,Accepted,0.63,1,0.24,0,1,1,1,0,Non-Reopened
1,6571,1,Accepted,0.58,3,0.08,0,1,15,7,0,Non-Reopened
1,26737,0,Rejected,0.5,1,0.02,2,1,82,80,0,Non-Reopened
1,12540,1,Accepted,0.5,3,2.01,0,5,5,6,0,Non-Reopened
1,9541,1,Accepted,0.67,2,0.03,0,1,75,1,0,Non-Reopened
1,24507,0,Rejected,0,3,13.14,2,1,23,1,0,Non-Reopened
1,21188,1,Accepted,0.71,1,0,0,1,19,11,0,Non-Reopened
1,20957,1,Accepted,0.74,3,92.17,0,1,14,1,0,Non-Reopened
1,21005,1,Accepted,0.83,1,73.23,0,1,1,1,0,Non-Reopened
1,9866,1,Accepted,0.5,1,0.25,0,1,8,1,0,Non-Reopened
1,20454,0,Rejected,0.25,5,1.8,1,1,87,6,0,Non-Reopened
1,27604,1,Accepted,0.86,3,1.25,0,1,18,1,0,Non-Reopened
1,10165,1,Accepted,0.81,1,0.01,0,1,0,1,0,Non-Reopened
1,27865,1,Accepted,0.33,3,2.71,0,1,17,2,0,Non-Reopened
1,29474,0,Rejected,0,342,0.17,0,238,3964,1608,0,Non-Reopened
1,22550,1,Accepted,0.48,0,25.24,0,0,0,0,0,Non-Reopened
1,26154,1,Accepted,0.86,6,5.27,0,1,70,84,0,Non-Reopened
1,21607,1,Accepted,0.86,7,6.63,0,1,102,15,0,Non-Reopened
1,7033,1,Accepted,0.5,0,27.07,0,0,2,0,0,Non-Reopened
1,11463,0,Rejected,0,3,0.12,4,1,1,0,0,Non-Reopened
1,27485,1,Accepted,0.5,5,6.71,0,1,38,0,0,Non-Reopened
1,19593,0,Rejected,0.38,0,1.03,0,0,6,0,0,Non-Reopened
1,4257,0,Rejected,0.3,0,0.04,2,0,0,0,0,Non-Reopened
1,4724,1,Accepted,0.81,1,0.02,0,1,0,1,0,Non-Reopened
1,7908,1,Accepted,0.86,1,0.26,0,1,4,5,0,Non-Reopened
1,11050,1,Accepted,0.79,1,0.3,0,1,2,2,0,Non-Reopened
1,9311,0,Rejected,0.33,9,3.95,3,15,7,38,0,Non-Reopened
1,29378,1,Accepted,0.86,4,7.7,0,1,24,19,0,Non-Reopened
1,22011,1,Accepted,0.86,4,1.13,0,1,1,24,0,Non-Reopened
1,25891,0,Rejected,0,0,0.01,2,0,0,0,0,Non-Reopened
1,15478,0,Rejected,0.84,16,2.67,0,1,27,44,0,Non-Reopened
1,17735,0,Rejected,0,7,0.57,1,1,5,10,0,Non-Reopened
1,1474,1,Accepted,0.5,0,3.51,0,0,0,0,0,Non-Reopened
1,10986,1,Accepted,0.81,1,0.04,0,1,0,24,0,Non-Reopened
1,26354,1,Accepted,0.67,1,0,0,1,2,1,0,Non-Reopened
1,16133,1,Accepted,0.79,2,0.03,0,1,0,2,0,Non-Reopened
1,13550,1,Accepted,0.78,3,1.79,0,1,35,1,0,Non-Reopened
1,10887,1,Accepted,0.6,3,346.61,0,1,0,16,0,Non-Reopened
1,5743,0,Rejected,0.2,0,0.62,0,0,1,0,0,Non-Reopened
1,20732,1,Accepted,0.33,6,21.41,0,1,2,18,0,Non-Reopened
1,15217,0,Rejected,0.84,10,0.01,2,1,3,22,0,Non-Reopened
1,23675,1,Accepted,0.5,3,284.7,0,1,58,5,0,Non-Reopened
1,16676,1,Accepted,0.83,1,0,0,1,1,4,0,Non-Reopened
1,24780,1,Accepted,0.5,4,6.29,0,3,24,6,0,Non-Reopened
1,17851,1,Accepted,0.86,4,27.96,0,1,8,10,0,Non-Reopened
1,5081,1,Accepted,0.86,1,0.11,0,1,24,1,0,Non-Reopened
1,5429,0,Rejected,0,1,7.9,0,1,23,1,0,Non-Reopened
1,25000,0,Rejected,0.52,1,0.01,0,1,1,1,0,Non-Reopened
1,29438,1,Accepted,0.9,1,0.21,0,1,15,0,0,Non-Reopened
1,11978,1,Accepted,0.58,1,0.05,0,1,7,2,0,Non-Reopened
1,19725,0,Rejected,0.25,2,0.18,0,2,0,0,0,Non-Reopened
1,5655,1,Accepted,0.77,1,0.24,0,1,2,1,0,Non-Reopened
1,7590,0,Rejected,0,4,89.33,6,1,15,22,0,Non-Reopened
1,17970,1,Accepted,0.5,10,2.06,0,1,56,3,0,Non-Reopened
1,27362,0,Rejected,0.29,0,208.1,10,0,0,0,0,Non-Reopened
1,9365,1,Accepted,0.5,0,0.08,0,0,0,0,0,Non-Reopened
1,10053,1,Accepted,0.81,1,0.04,0,1,1,6,0,Non-Reopened
1,15720,0,Rejected,0.62,2,13.34,12,1,50,0,0,Non-Reopened
1,27722,1,Accepted,0.93,1,0.06,0,1,1,0,0,Non-Reopened
1,13168,1,Accepted,0.52,4,0.03,0,1,1,1,0,Non-Reopened
1,10085,0,Rejected,0.08,1,0.11,2,1,0,0,0,Non-Reopened
1,21540,0,Rejected,0.25,1,0,3,1,6,1,0,Non-Reopened
1,5722,1,Accepted,0.81,3,8.96,0,1,69,8,0,Non-Reopened
1,15095,1,Accepted,0.82,1,0.02,0,1,274,2,0,Non-Reopened
1,22164,1,Accepted,0.74,2,0.21,0,1,1,12,0,Non-Reopened
1,15734,1,Accepted,0.6,1,0,0,1,32,1,0,Non-Reopened
1,5174,1,Accepted,0.87,1,0.01,0,1,1,3,0,Non-Reopened
1,26710,1,Accepted,0.79,2,0.09,0,1,2,2,0,Non-Reopened
1,18956,1,Accepted,0.8,3,2.68,0,1,0,6,0,Non-Reopened
1,1954,0,Rejected,0.67,0,0.04,1,0,1,0,0,Non-Reopened
1,15231,1,Accepted,0.5,0,0.01,0,0,36,0,0,Non-Reopened
1,14880,0,Rejected,0.13,0,0.05,1,0,96,0,0,Non-Reopened
1,12665,0,Rejected,0.25,1,105.35,0,1,0,1,0,Non-Reopened
1,23863,1,Accepted,0.5,3,0.36,0,1,0,4,0,Non-Reopened
1,14652,1,Accepted,0.5,3,0.11,0,1,7,0,0,Non-Reopened
1,27682,0,Rejected,0.86,2,23.55,3,1,3,3,0,Non-Reopened
1,5508,1,Accepted,0.5,2,0.01,0,1,1,2,0,Non-Reopened
1,21423,1,Accepted,0.93,1,0.08,0,1,0,1,0,Non-Reopened
1,28461,0,Rejected,0.93,9,0.35,0,3,23,75,0,Non-Reopened
1,9102,0,Rejected,0.33,0,520,0,0,0,0,0,Non-Reopened
1,28733,1,Accepted,0.86,3,8.12,0,1,12,10,0,Non-Reopened
1,9246,1,Accepted,0.67,2,13.96,0,1,8,3,0,Non-Reopened
1,26899,1,Accepted,0.86,10,0.86,0,1,13,13,0,Non-Reopened
1,7593,1,Accepted,0.5,3,45.96,0,1,13,1,0,Non-Reopened
1,28172,1,Accepted,0.86,13,0.65,0,1,306,338,0,Non-Reopened
1,19975,1,Accepted,0.86,1,0.1,0,1,31,2,0,Non-Reopened
1,25070,1,Accepted,0.5,1,0.56,0,1,3,3,0,Non-Reopened
1,19012,1,Accepted,0.5,1,0.05,0,1,2,2,0,Non-Reopened
1,10707,0,Rejected,0.52,1,547.43,0,1,32,2,0,Non-Reopened
1,21680,1,Accepted,0.86,6,0.08,0,1,0,10,0,Non-Reopened
1,26414,1,Accepted,0.77,38,19.92,0,10,1005,766,0,Non-Reopened
1,6267,0,Rejected,0.29,0,0.03,2,0,6,0,0,Non-Reopened
1,9028,0,Rejected,0,0,444.93,9,0,0,0,0,Non-Reopened
1,1176,0,Rejected,0,0,3.41,0,0,0,0,0,Non-Reopened
1,17753,1,Accepted,0.79,1,0.66,0,1,7,1,0,Non-Reopened
1,17845,1,Accepted,0.79,3,382.24,0,1,0,74,0,Non-Reopened
1,18575,1,Accepted,0.74,1,0.01,0,1,1,5,0,Non-Reopened
1,25621,0,Rejected,0.65,3,226.81,5,2,15,0,0,Non-Reopened
1,2702,1,Accepted,0.86,1,0.28,0,1,11,1,0,Non-Reopened
1,3713,1,Accepted,0.5,0,165.23,0,0,0,0,0,Non-Reopened
1,26720,0,Rejected,0.87,0,140.23,0,0,0,0,0,Non-Reopened
1,8476,1,Accepted,0.5,3,0.27,0,1,1,1,0,Non-Reopened
1,6491,1,Accepted,0.8,1,0.76,0,1,7,6,0,Non-Reopened
1,7873,1,Accepted,0.86,2,0,0,1,0,8,0,Non-Reopened
1,13795,1,Accepted,0.2,2,1.09,0,3,5,2,0,Non-Reopened
1,6801,1,Accepted,0.67,0,0.03,0,0,2,0,0,Non-Reopened
1,19335,1,Accepted,0.5,1,0.01,0,1,1,1,0,Non-Reopened
1,6845,0,Rejected,0.2,2,174.2,4,1,0,3,0,Non-Reopened
1,10654,1,Accepted,0.68,2,0.01,0,1,0,0,0,Non-Reopened
1,17551,1,Accepted,0.93,0,0,0,0,0,0,0,Non-Reopened
1,15665,1,Accepted,0.84,2,0.35,0,1,1,1,0,Non-Reopened
1,10861,1,Accepted,0.86,1,0.49,0,1,2,1,0,Non-Reopened
1,24224,1,Accepted,0.43,8,19.09,0,1,73,24,0,Non-Reopened
1,17775,0,Rejected,0,3,45.24,2,17,2,0,0,Non-Reopened
1,25688,1,Accepted,0.5,2,3.97,0,1,8,0,0,Non-Reopened
1,20815,1,Accepted,0.82,2,162.42,0,1,0,3,0,Non-Reopened
1,17873,1,Accepted,0.66,0,0.67,0,0,2,0,0,Non-Reopened
1,7702,1,Accepted,0.79,5,0.51,0,2,45,13,0,Non-Reopened
1,12568,1,Accepted,0.5,0,0.05,0,0,13,0,0,Non-Reopened
1,11920,1,Accepted,0.5,0,0.16,0,0,2,0,0,Non-Reopened
1,11316,0,Rejected,0,1,305.05,0,1,128,1,0,Non-Reopened
1,8503,1,Accepted,0.76,1,0.23,0,1,101,0,0,Non-Reopened
1,25937,1,Accepted,0.86,4,4.38,0,1,4,8,0,Non-Reopened
1,27518,1,Accepted,0.59,1,0,0,1,1,1,0,Non-Reopened
1,4025,1,Accepted,0.86,1,0.62,0,1,1,1,0,Non-Reopened
1,15043,0,Rejected,0,2,1.71,4,1,4,2,0,Non-Reopened
1,20086,1,Accepted,0.4,1,0.05,0,1,2,1,0,Non-Reopened
1,21732,1,Accepted,0.72,2,0.01,0,1,7,6,0,Non-Reopened
1,5620,1,Accepted,0.69,3,0.04,0,1,38,8,0,Non-Reopened
1,29459,1,Accepted,0.78,1,0,0,1,6,6,0,Non-Reopened
1,21021,1,Accepted,0.84,1,19.1,0,1,4,54,0,Non-Reopened
1,7225,1,Accepted,0.57,33,20.22,0,6,41,109,0,Non-Reopened
1,10417,1,Accepted,0.6,3,1.15,0,1,4,12,0,Non-Reopened
1,21306,1,Accepted,0.92,4,0.56,0,1,1,55,0,Non-Reopened
1,6631,1,Accepted,0.84,2,0,0,1,3,3,0,Non-Reopened
1,18559,1,Accepted,0.67,1,0.02,0,1,22,1,0,Non-Reopened
1,27859,1,Accepted,0.77,2,0.19,0,2,25,11,0,Non-Reopened
1,11962,0,Rejected,0.79,3,0.01,1,1,2,0,0,Non-Reopened
1,22103,0,Rejected,0.6,3,1.93,0,1,65,2,0,Non-Reopened
1,11996,1,Accepted,0.5,1,0.04,0,1,1,1,0,Non-Reopened
1,507,1,Accepted,0.53,2,0.17,0,1,18,2,0,Non-Reopened
1,6883,0,Rejected,0.71,1,45.21,0,1,0,0,0,Non-Reopened
1,18310,1,Accepted,0.79,6,0.02,0,3,17,7,0,Non-Reopened
1,13828,1,Accepted,0.56,1,0,0,1,35,1,0,Non-Reopened
