pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
1836,0,0.25,0,2.27,0,0,0,0,0
2212,1,0.75,0,21.25,0,0,0,0,0
7795,0,0.89,18,0,0,0,660,57,1
5768,1,0.94,3,0.1,0,3,145,137,0
16417,1,0.86,1,0.29,0,1,3,3,0
12509,1,0.8,1,0.09,0,1,7,0,0
13864,0,0,4,217.97,1,2,68,9,0
12088,1,0.89,1,0,0,1,1,0,0
5272,1,0.64,1,0,0,1,1,1,0
2306,0,0.74,33,76.41,0,0,87,48,1
3025,0,0.88,1,2.6,0,0,32,51,1
6121,0,0.6,0,26.62,0,0,0,0,0
4740,1,0.94,153,0.75,0,48,19268,27113,0
6969,1,0.88,3,0.07,0,2,100,1,0
13540,0,0.81,3,0.01,0,0,15,12,1
14041,1,0.94,2,0.06,0,1,3,3,0
3728,1,0.97,2,0,0,2,2,2,0
5935,0,0.61,1,22.04,1,1,4,0,0
5156,1,0.95,11,0.13,0,1,55,54,0
15807,1,0.99,2,3.85,0,1,32,0,0
4353,0,0,7293,15.13,0,4235,694257,907521,0
16321,1,0.95,1,0.12,0,1,7,9,0
1034,1,0.53,0,2.16,0,0,0,0,0
1175,0,0,0,2.01,0,0,0,0,1
8011,1,0.64,1,0.71,0,1,2,2,0
7416,1,0.64,12,0.07,0,1,2804,758,0
4426,1,0.64,1,0.01,0,1,1,1,0
3918,1,0.97,2,0,0,1,84,84,0
4590,1,0.64,1,0.19,0,1,1,1,0
1179,1,0.81,0,0.83,0,0,0,0,0
1153,1,0.81,0,0.13,0,0,0,0,0
5669,1,0.82,7,1.32,0,5,70,17,0
5129,0,0,0,1.9,0,0,0,0,1
3047,1,0.94,0,1.93,0,0,0,0,0
15462,0,0.92,272,0,0,0,7625,6643,1
17138,0,0.64,4,0.2,0,1,71,41,0
2689,0,0,0,4.39,15,0,0,0,0
10555,1,0.58,2,0,0,2,4,4,0
16891,1,0.92,11,0.8,0,3,871,1824,0
13352,1,0.89,1,0.08,0,1,17,4,0
13335,1,0.93,2,0.02,0,1,19,14,0
4496,1,0.94,2,0.94,0,2,60,25,0
8878,1,0.95,4,0.09,0,2,5,5,0
11037,1,0.89,0,0.54,0,0,0,0,0
2845,1,0.97,1,0,0,1,2,1,0
735,1,0.97,135,0,0,3,229,15490,0
14058,0,0,117,0.02,2,0,2810,1358,1
6954,1,0.71,2,0.79,0,3,27,1,0
14766,1,0.75,1,9.94,0,5,162,197,0
3179,1,0.64,1,0,0,1,1,1,0
9762,1,0.93,1,0,0,1,0,1,0
11640,0,0,1,99.32,0,1,1,1,0
15462,0,0.92,272,0,0,0,7625,6643,1
6642,0,0,1,0.22,0,1,6,0,0
6601,1,0.94,0,0.02,0,0,0,0,0
12160,1,0.86,1,12.66,0,1,2,1,0
5330,1,0.61,4,5.25,0,5,34,2,0
15251,1,0.72,5,2.01,0,4,14,36,0
10379,0,0.94,9,0,0,0,0,149,1
2318,1,0.67,1,0.69,0,2,8,7,0
14414,1,0.94,1,6.89,0,1,4,1,0
3214,0,0.55,1,0.9,1,0,1,1,1
10802,1,0.58,20,0,0,20,1518,538,0
14018,1,0.94,2,2.2,0,1,7,0,0
16493,0,0,4830,0,0,2270,467975,583153,0
4867,1,0.97,1,0.01,0,1,94,6,0
6967,1,0.67,1,0.11,0,1,8,1,0
2192,0,0.97,1,0.58,0,1,0,35,0
6662,1,0.64,1,0,0,1,1,5,0
